dew,humidity,pressure,temperature,timestamp,volt
24.70638,98.38,1011.6,24.98,1769717588,4.09
24.71466,98.37,1011.62,24.99,1769717648,4.09
24.69981,98.4,1011.62,24.97,1769717708,4.09
24.73315,98.42,1011.63,25.0,1769717768,4.09
24.71319,98.42,1011.62,24.98,1769717828,4.09
24.73145,98.41,1011.6,25.0,1769717889,4.09
24.74143,98.41,1011.59,25.01,1769717949,4.08
24.74313,98.42,1011.59,25.01,1769718009,4.09
24.72657,98.44,1011.61,24.99,1769718069,4.09
24.75991,98.46,1011.61,25.02,1769718129,4.08
24.75481,98.43,1011.61,25.02,1769718189,4.09
24.74653,98.44,1011.63,25.01,1769718249,4.09
24.74993,98.46,1011.62,25.01,1769718309,4.09
24.75821,98.45,1011.64,25.02,1769718369,4.09
24.75991,98.46,1011.64,25.02,1769718429,4.09
24.73485,98.43,1011.65,25.0,1769718489,4.09
24.74653,98.44,1011.62,25.01,1769718549,4.09
24.72317,98.42,1011.64,24.99,1769718609,4.09
24.76649,98.44,1011.63,25.03,1769718669,4.09
24.77647,98.44,1011.61,25.04,1769718729,4.08
24.76989,98.46,1011.59,25.03,1769718789,4.09
24.76819,98.45,1011.58,25.03,1769718849,4.09
24.72657,98.44,1011.62,24.99,1769718909,4.09
24.70979,98.4,1011.59,24.98,1769718969,4.08
24.69641,98.38,1011.57,24.97,1769719029,4.09
24.693,98.36,1011.56,24.97,1769719089,4.09
24.66964,98.34,1011.55,24.95,1769719149,4.09
24.67792,98.33,1011.55,24.96,1769719209,4.09
24.66794,98.33,1011.55,24.95,1769719272,4.09
24.67622,98.32,1011.56,24.96,1769719330,4.09
24.66454,98.31,1011.55,24.95,1769719390,4.09
24.65286,98.3,1011.57,24.94,1769719450,4.09
24.67792,98.33,1011.57,24.96,1769719510,4.09
24.66113,98.29,1011.58,24.95,1769719570,4.08
24.64945,98.28,1011.59,24.94,1769719630,4.08
24.64945,98.28,1011.61,24.94,1769719690,4.09
24.65116,98.29,1011.61,24.94,1769719750,4.09
24.64945,98.28,1011.67,24.94,1769719810,4.09
24.64118,98.29,1011.62,24.93,1769719870,4.09
24.65773,98.27,1011.63,24.95,1769719930,4.09
24.64435,98.25,1011.59,24.94,1769719992,4.09
24.63267,98.24,1011.6,24.93,1769720050,4.09
24.65433,98.25,1011.63,24.95,1769720110,4.08
24.64264,98.24,1011.61,24.94,1769720170,4.09
24.64094,98.23,1011.64,24.94,1769720232,4.08
24.61441,98.25,1011.64,24.91,1769720290,4.09
24.63437,98.25,1011.66,24.93,1769720351,4.09
24.64775,98.27,1011.68,24.94,1769720411,4.08
24.65603,98.26,1011.71,24.95,1769720471,4.09
24.63947,98.28,1011.68,24.93,1769720531,4.09
24.65116,98.29,1011.71,24.94,1769720591,4.09
24.66113,98.29,1011.72,24.95,1769720651,4.09
24.65286,98.3,1011.74,24.94,1769720711,4.08
24.65626,98.32,1011.75,24.94,1769720771,4.08
24.65796,98.33,1011.73,24.94,1769720831,4.08
24.68983,98.4,1011.78,24.96,1769720891,4.09
24.67985,98.4,1011.75,24.95,1769720951,4.09
24.66647,98.38,1011.77,24.94,1769721011,4.09
24.66817,98.39,1011.78,24.94,1769721071,4.08
24.63313,98.36,1011.79,24.91,1769721131,4.09
24.65649,98.38,1011.8,24.93,1769721191,4.08
24.65989,98.4,1011.81,24.93,1769721251,4.09
24.66477,98.37,1011.82,24.94,1769721311,4.09
24.66477,98.37,1011.87,24.94,1769721371,4.09
24.63823,98.39,1011.85,24.91,1769721431,4.08
24.65989,98.4,1011.87,24.93,1769721491,4.09
24.67157,98.41,1011.85,24.94,1769721551,4.09
24.66987,98.4,1011.88,24.94,1769721612,4.08
24.66159,98.41,1011.9,24.93,1769721672,4.09
24.64163,98.41,1011.93,24.91,1769721732,4.09
24.64503,98.43,1011.92,24.91,1769721792,4.09
24.66669,98.44,1011.93,24.93,1769721852,4.09
24.68007,98.46,1011.94,24.94,1769721912,4.09
24.67008,98.46,1011.97,24.93,1769721972,4.08
24.67008,98.46,1011.98,24.93,1769722032,4.08
24.66838,98.45,1011.98,24.93,1769722092,4.09
24.63334,98.42,1012.03,24.9,1769722154,4.09
24.62846,98.45,1012.02,24.89,1769722212,4.08
24.63675,98.44,1011.99,24.9,1769722272,4.09
24.62677,98.44,1011.99,24.89,1769722332,4.09
24.63016,98.46,1011.98,24.89,1769722392,4.09
24.62677,98.44,1011.96,24.89,1769722452,4.09
24.61679,98.44,1012.04,24.88,1769722512,4.09
24.62677,98.44,1012.02,24.89,1769722572,4.09
24.61848,98.45,1012.05,24.88,1769722632,4.08
24.63675,98.44,1012.06,24.9,1769722692,4.09
24.62507,98.43,1012.1,24.89,1769722752,4.09
24.63675,98.44,1012.11,24.9,1769722813,4.08
24.61679,98.44,1012.14,24.88,1769722873,4.09
24.62846,98.45,1012.16,24.89,1769722933,4.09
24.61679,98.44,1012.17,24.88,1769722993,4.09
24.63675,98.44,1012.19,24.9,1769723053,4.09
24.62846,98.45,1012.21,24.89,1769723113,4.08
24.6136,98.48,1012.22,24.87,1769723173,4.09
24.63526,98.49,1012.24,24.89,1769723233,4.09
24.61699,98.5,1012.28,24.87,1769723293,4.09
24.65033,98.52,1012.27,24.9,1769723353,4.09
24.63377,98.54,1012.3,24.88,1769723413,4.09
24.66711,98.56,1012.32,24.91,1769723473,4.09
24.6739,98.6,1012.34,24.91,1769723533,4.09
24.69216,98.59,1012.35,24.93,1769723593,4.09
24.69556,98.61,1012.36,24.93,1769723653,4.08
24.70215,98.59,1012.38,24.94,1769723713,4.09
24.70554,98.61,1012.37,24.94,1769723773,4.09
24.70894,98.63,1012.39,24.94,1769723833,4.09
24.71722,98.62,1012.4,24.95,1769723893,4.09
24.71572,98.67,1012.38,24.94,1769723953,4.09
24.69556,98.61,1012.39,24.93,1769724013,4.09
24.71063,98.64,1012.38,24.94,1769724073,4.08
24.69725,98.62,1012.42,24.93,1769724136,4.09
24.68897,98.63,1012.43,24.92,1769724194,4.08
24.68068,98.64,1012.42,24.91,1769724254,4.09
24.66052,98.58,1012.41,24.9,1769724314,4.09
24.6722,98.59,1012.41,24.91,1769724374,4.09
24.69047,98.58,1012.42,24.93,1769724434,4.09
24.6673,98.62,1012.46,24.9,1769724494,4.09
24.65054,98.58,1012.44,24.89,1769724554,4.09
24.64714,98.56,1012.42,24.89,1769724614,4.08
24.64225,98.59,1012.43,24.88,1769724674,4.09
24.64714,98.56,1012.4,24.89,1769724734,4.08
24.64714,98.56,1012.4,24.89,1769724794,4.09
24.63057,98.58,1012.41,24.87,1769724854,4.09
24.61041,98.52,1012.43,24.86,1769724914,4.09
24.60213,98.53,1012.41,24.85,1769724974,4.08
24.60701,98.5,1012.4,24.86,1769725034,4.08
24.60871,98.51,1012.41,24.86,1769725095,4.08
24.59703,98.5,1012.41,24.85,1769725154,4.09
24.60043,98.52,1012.39,24.85,1769725215,4.09
24.59703,98.5,1012.42,24.85,1769725275,4.08
24.58705,98.5,1012.41,24.84,1769725335,4.08
24.60531,98.49,1012.42,24.86,1769725395,4.09
24.5637,98.48,1012.43,24.82,1769725455,4.09
24.562,98.47,1012.44,24.82,1769725515,4.08
24.58366,98.48,1012.46,24.84,1769725575,4.09
24.562,98.47,1012.45,24.82,1769725635,4.09
24.5586,98.45,1012.45,24.82,1769725695,4.09
24.5603,98.46,1012.46,24.82,1769725755,4.08
24.5586,98.45,1012.47,24.82,1769725815,4.09
24.54862,98.45,1012.47,24.81,1769725875,4.09
24.53694,98.44,1012.48,24.8,1769725935,4.09
24.55691,98.44,1012.49,24.82,1769725995,4.09
24.53864,98.45,1012.44,24.8,1769726055,4.09
24.49193,98.41,1012.45,24.76,1769726116,4.08
24.49681,98.38,1012.42,24.77,1769726175,4.08
24.50849,98.39,1012.44,24.78,1769726235,4.09
24.49511,98.37,1012.46,24.77,1769726296,4.09
24.48683,98.38,1012.44,24.76,1769726356,4.09
24.47176,98.35,1012.44,24.75,1769726416,4.08
24.47516,98.37,1012.44,24.75,1769726476,4.08
24.4484,98.33,1012.46,24.73,1769726536,4.08
24.47176,98.35,1012.47,24.75,1769726596,4.08
24.48174,98.35,1012.47,24.76,1769726656,4.09
24.4501,98.34,1012.5,24.73,1769726716,4.08
24.48174,98.35,1012.47,24.76,1769726776,4.08
24.49002,98.34,1012.49,24.77,1769726836,4.08
24.47686,98.38,1012.5,24.75,1769726896,4.08
24.47006,98.34,1012.51,24.75,1769726956,4.09
24.46348,98.36,1012.5,24.74,1769727016,4.08
24.49681,98.38,1012.5,24.77,1769727076,4.08
24.46518,98.37,1012.5,24.74,1769727136,4.08
24.48174,98.35,1012.51,24.76,1769727200,4.08
24.46348,98.36,1012.48,24.74,1769727256,4.08
24.46348,98.36,1012.49,24.74,1769727316,4.08
24.46688,98.38,1012.48,24.74,1769727376,4.08
24.47855,98.39,1012.49,24.75,1769727436,4.08
24.48683,98.38,1012.5,24.76,1769727496,4.08
24.46518,98.37,1012.52,24.74,1769727556,4.08
24.49023,98.4,1012.52,24.76,1769727617,4.08
24.48025,98.4,1012.59,24.75,1769727677,4.09
24.50021,98.4,1012.6,24.77,1769727737,4.09
24.48025,98.4,1012.64,24.75,1769727797,4.09
24.49023,98.4,1012.65,24.76,1769727857,4.09
24.48195,98.41,1012.66,24.75,1769727917,4.09
24.50021,98.4,1012.68,24.77,1769727977,4.13
24.49511,98.37,1012.7,24.77,1769728037,4.1
24.49193,98.41,1012.71,24.76,1769728097,4.09
24.47197,98.41,1012.71,24.74,1769728159,4.09
24.48853,98.39,1012.71,24.76,1769728217,4.12
24.5036,98.42,1012.7,24.77,1769728277,4.09
24.51358,98.42,1012.71,24.78,1769728337,4.1
24.49193,98.41,1012.72,24.76,1769728397,4.1
24.51189,98.41,1012.71,24.78,1769728457,4.11
24.5053,98.43,1012.71,24.77,1769728517,4.11
24.52696,98.44,1012.72,24.79,1769728577,4.1
24.50191,98.41,1012.73,24.77,1769728637,4.1
24.51189,98.41,1012.75,24.78,1769728697,4.12
24.5036,98.42,1012.77,24.77,1769728757,4.09
24.48683,98.38,1012.77,24.76,1769728817,4.1
24.49681,98.38,1012.78,24.77,1769728877,4.11
24.55351,98.42,1012.78,24.82,1769728937,4.11
24.54353,98.42,1012.8,24.81,1769728998,4.11
24.5586,98.45,1012.83,24.82,1769729058,4.11
24.59024,98.46,1012.82,24.85,1769729118,4.11
24.60192,98.47,1012.81,24.86,1769729180,4.12
24.58685,98.44,1012.83,24.85,1769729238,4.12
24.57856,98.45,1012.83,24.84,1769729298,4.11
24.57516,98.43,1012.86,24.84,1769729358,4.11
24.59343,98.42,1012.88,24.86,1769729418,4.11
24.59173,98.41,1012.9,24.86,1769729478,4.11
24.59831,98.39,1012.92,24.87,1769729538,4.11
24.60999,98.4,1012.95,24.88,1769729598,4.12
24.63165,98.41,1013.0,24.9,1769729658,4.11
24.65331,98.42,1013.02,24.92,1769729718,4.1
24.66159,98.41,1013.05,24.93,1769729778,4.12
24.67497,98.43,1013.03,24.94,1769729838,4.11
24.64333,98.42,1013.04,24.91,1769729898,4.11
24.66159,98.41,1013.06,24.93,1769729958,4.11
24.66987,98.4,1013.06,24.94,1769730019,4.1
24.67985,98.4,1013.07,24.95,1769730079,4.12
24.70638,98.38,1013.12,24.98,1769730140,4.11
24.6947,98.37,1013.08,24.97,1769730199,4.11
24.70638,98.38,1013.12,24.98,1769730259,4.11
24.73122,98.35,1013.1,25.01,1769730319,4.12
24.72782,98.33,1013.09,25.01,1769730379,4.08
24.75605,98.32,1013.1,25.04,1769730439,4.12
24.74266,98.3,1013.13,25.03,1769730499,4.12
24.75605,98.32,1013.14,25.04,1769730559,4.11
24.74583,98.26,1013.16,25.04,1769730619,4.12
24.78574,98.26,1013.2,25.08,1769730679,4.12
24.78915,98.28,1013.19,25.08,1769730739,4.12
24.82249,98.3,1013.21,25.11,1769730799,4.11
24.83904,98.28,1013.22,25.13,1769730859,4.11
24.84902,98.28,1013.21,25.14,1769730919,4.11
24.87384,98.25,1013.22,25.17,1769730979,4.11
24.87213,98.24,1013.21,25.17,1769731039,4.12
24.91545,98.26,1013.23,25.21,1769731099,4.11
24.92373,98.25,1013.25,25.22,1769731160,4.12
24.93371,98.25,1013.22,25.23,1769731219,4.13
24.94684,98.21,1013.23,25.25,1769731279,4.12
24.9534,98.19,1013.25,25.26,1769731340,4.12
24.96508,98.2,1013.24,25.27,1769731400,4.12
24.9916,98.18,1013.23,25.3,1769731460,4.13
24.98818,98.16,1013.24,25.3,1769731520,4.11
25.01811,98.16,1013.26,25.33,1769731580,4.11
25.03294,98.13,1013.33,25.35,1769731640,4.11
25.04633,98.15,1013.34,25.36,1769731700,4.12
25.0794,98.11,1013.34,25.4,1769731760,4.11
25.05602,98.09,1013.38,25.38,1769731820,4.11
25.08595,98.09,1013.39,25.41,1769731880,4.12
25.12101,98.12,1013.42,25.44,1769731940,4.11
25.14581,98.09,1013.42,25.47,1769732000,4.12
25.1575,98.1,1013.4,25.48,1769732060,4.13
25.1974,98.1,1013.42,25.52,1769732120,4.11
25.1974,98.1,1013.44,25.52,1769732183,4.12
25.24073,98.12,1013.44,25.56,1769732240,4.12
25.23901,98.11,1013.46,25.56,1769732300,4.11
25.16203,98.01,1013.45,25.5,1769732360,4.13
25.12119,97.83,1013.45,25.49,1769732420,4.12
25.0755,97.68,1013.46,25.47,1769732481,4.11
25.07344,97.61,1013.47,25.48,1769732541,4.13
25.0951,97.62,1013.5,25.5,1769732601,4.12
25.11984,97.59,1013.51,25.53,1769732661,4.12
25.158,97.58,1013.5,25.57,1769732721,4.11
25.16453,97.56,1013.51,25.58,1769732781,4.11
25.17069,97.48,1013.49,25.6,1769732841,4.12
25.17549,97.45,1013.49,25.61,1769732901,4.12
25.17856,97.41,1013.49,25.62,1769732961,4.12
25.17818,97.35,1013.49,25.63,1769733021,4.12
25.19121,97.31,1013.5,25.65,1769733081,4.13
25.2142,97.27,1013.51,25.68,1769733141,4.12
25.25446,97.33,1013.49,25.71,1769733203,4.11
25.19347,97.15,1013.55,25.68,1769733261,4.11
25.23117,97.08,1013.55,25.73,1769733321,4.12
25.20086,97.02,1013.53,25.71,1769733381,4.13
25.22338,96.92,1013.54,25.75,1769733441,4.12
25.24935,96.84,1013.52,25.79,1769733501,4.12
25.27229,96.8,1013.52,25.82,1769733561,4.13
25.28479,96.7,1013.54,25.85,1769733621,4.12
25.28779,96.66,1013.5,25.86,1769733681,4.12
25.30423,96.64,1013.5,25.88,1769733742,4.13
25.3575,96.66,1013.49,25.93,1769733802,4.12
25.37393,96.64,1013.44,25.95,1769733862,4.12
25.4272,96.66,1013.45,26.0,1769733922,4.12
25.45185,96.63,1013.44,26.03,1769733982,4.11
25.48221,96.69,1013.43,26.05,1769734042,4.12
25.48172,96.63,1013.43,26.06,1769734102,4.12
25.47723,96.49,1013.44,26.08,1769734162,4.12
25.48492,96.42,1013.46,26.1,1769734224,4.13
25.51775,96.38,1013.44,26.14,1769734282,4.13
25.53067,96.34,1013.44,26.16,1769734342,4.12
25.59214,96.35,1013.42,26.22,1769734402,4.13
25.6185,96.33,1013.43,26.25,1769734462,4.13
25.57178,96.12,1013.4,26.24,1769734522,4.13
25.47754,95.64,1013.37,26.23,1769734582,4.13
25.41165,95.21,1013.33,26.24,1769734642,4.12
25.42732,95.13,1013.38,26.27,1769734702,4.13
25.47633,95.07,1013.35,26.33,1769734762,4.13
25.46785,94.91,1013.33,26.35,1769734822,4.13
25.47175,94.82,1013.33,26.37,1769734882,4.12
25.48911,94.75,1013.35,26.4,1769734942,4.13
25.46807,94.52,1013.33,26.42,1769735003,4.13
25.49709,94.46,1013.33,26.46,1769735063,4.13
25.54572,94.51,1013.32,26.5,1769735123,4.13
25.52355,94.33,1013.31,26.51,1769735183,4.13
25.43947,93.86,1013.27,26.51,1769735248,4.14
25.43786,93.63,1013.27,26.55,1769735303,4.13
25.39737,93.46,1013.24,26.54,1769735363,4.13
25.41451,93.28,1013.27,26.59,1769735423,4.13
25.40545,93.12,1013.26,26.61,1769735483,4.13
25.42346,93.11,1013.27,26.63,1769735543,4.13
25.47931,93.09,1013.27,26.69,1769735603,4.13
25.48561,93.07,1013.27,26.7,1769735663,4.13
25.54239,93.11,1013.23,26.75,1769735725,4.13
25.57936,93.15,1013.26,26.78,1769735783,4.13
25.6614,93.22,1013.28,26.85,1769735843,4.13
25.72904,93.32,1013.26,26.9,1769735903,4.13
25.72181,93.28,1013.26,26.9,1769735963,4.13
25.7388,93.1,1013.25,26.95,1769736024,4.13
25.71673,92.76,1013.24,26.99,1769736084,4.13
25.71005,92.56,1013.25,27.02,1769736144,4.13
25.70876,92.39,1013.26,27.05,1769736205,4.13
25.69426,92.04,1013.26,27.1,1769736264,4.13
25.66523,91.72,1013.27,27.13,1769736324,4.13
25.5584,90.98,1013.25,27.16,1769736384,4.13
25.59295,90.74,1013.29,27.24,1769736444,4.13
25.62317,90.69,1013.31,27.28,1769736504,4.13
25.73563,90.87,1013.29,27.36,1769736564,4.13
25.83874,91.32,1013.31,27.38,1769736624,4.13
25.9164,91.58,1013.35,27.41,1769736684,4.14
25.88937,91.38,1013.34,27.42,1769736744,4.13
25.89625,91.15,1013.35,27.47,1769736804,4.13
25.92467,91.09,1013.37,27.51,1769736864,4.13
25.95798,90.95,1013.36,27.57,1769736924,4.13
26.0111,90.97,1013.36,27.62,1769736984,4.13
26.06481,90.94,1013.37,27.68,1769737044,4.13
25.99459,90.51,1013.37,27.69,1769737104,4.13
25.86384,89.55,1013.35,27.74,1769737164,4.13
25.67529,88.71,1013.35,27.71,1769737226,4.13
25.63499,88.24,1013.37,27.76,1769737284,4.13
25.7039,88.24,1013.37,27.83,1769737345,4.14
25.81924,88.38,1013.38,27.92,1769737405,4.14
25.82365,88.3,1013.37,27.94,1769737465,4.13
25.89284,88.25,1013.34,28.02,1769737525,4.13
25.96338,88.31,1013.33,28.08,1769737585,4.13
25.97212,88.15,1013.35,28.12,1769737645,4.13
25.97887,87.98,1013.33,28.16,1769737705,4.14
26.0067,87.92,1013.32,28.2,1769737765,4.13
26.17559,88.39,1013.36,28.28,1769737825,4.13
26.1476,88.09,1013.32,28.31,1769737885,4.13
26.09376,87.81,1013.32,28.31,1769737945,4.13
26.03817,87.42,1013.33,28.33,1769738005,4.14
26.09893,87.48,1013.31,28.38,1769738065,4.13
26.15422,87.41,1013.29,28.45,1769738125,4.13
26.11973,87.08,1013.3,28.48,1769738185,4.14
26.17639,87.22,1013.29,28.51,1769738248,4.13
26.24894,87.29,1013.27,28.57,1769738305,4.13
26.12435,86.7,1013.28,28.56,1769738365,4.13
26.06381,86.34,1013.25,28.57,1769738425,4.14
26.08349,86.19,1013.25,28.62,1769738485,4.13
26.0933,86.09,1013.23,28.65,1769738545,4.13
26.20512,86.46,1013.24,28.69,1769738605,4.13
26.28527,86.82,1013.25,28.7,1769738666,4.14
26.29509,86.82,1013.22,28.71,1769738726,4.13
26.2599,86.69,1013.23,28.7,1769738786,4.13
26.1306,86.13,1013.21,28.68,1769738846,4.14
26.04611,85.85,1013.18,28.65,1769738906,4.14
26.01446,85.59,1013.18,28.67,1769738966,4.13
26.01043,85.52,1013.19,28.68,1769739026,4.13
26.03176,85.38,1013.16,28.73,1769739086,4.13
26.11631,85.51,1013.2,28.79,1769739146,4.13
26.12781,85.37,1013.18,28.83,1769739209,4.14
26.32881,86.09,1013.17,28.89,1769739266,4.13
26.38969,86.2,1013.18,28.93,1769739326,4.13
26.39752,86.14,1013.16,28.95,1769739386,4.13
26.48587,86.19,1013.16,29.03,1769739446,4.14
26.28732,84.94,1013.14,29.08,1769739506,4.13
26.19767,84.15,1013.08,29.15,1769739566,4.13
26.17093,83.92,1013.1,29.17,1769739626,4.13
26.21639,84.0,1013.1,29.2,1769739686,4.13
26.18785,83.81,1013.12,29.21,1769739746,4.13
26.24056,84.12,1013.14,29.2,1769739806,4.13
26.19996,83.87,1013.11,29.21,1769739866,4.14
26.19327,83.74,1013.11,29.23,1769739927,4.14
26.31048,84.03,1013.12,29.29,1769739987,4.14
26.3617,84.09,1013.11,29.33,1769740047,4.13
26.42903,84.23,1013.13,29.37,1769740107,4.14
26.56278,84.75,1013.11,29.4,1769740167,4.14
26.45593,83.83,1013.09,29.48,1769740227,4.14
26.44643,83.59,1013.06,29.52,1769740287,4.14
26.43272,83.33,1013.07,29.56,1769740347,4.13
26.556,83.6,1013.03,29.63,1769740407,4.13
26.51372,83.2,1013.03,29.67,1769740467,4.13
26.49152,82.9,1013.01,29.71,1769740527,4.14
26.40232,82.56,1012.99,29.69,1769740587,4.13
26.35342,82.18,1012.96,29.72,1769740647,4.13
26.34082,81.93,1012.95,29.76,1769740707,4.13
26.19205,81.26,1012.95,29.75,1769740767,4.14
26.22684,81.24,1012.92,29.79,1769740827,4.13
26.2345,81.23,1012.9,29.8,1769740887,4.13
26.25183,81.36,1012.9,29.79,1769740947,4.14
26.21751,81.57,1012.91,29.71,1769741007,4.13
26.29735,82.05,1012.94,29.69,1769741067,4.14
26.34367,82.18,1012.89,29.71,1769741127,4.14
26.53783,82.84,1012.92,29.77,1769741190,4.13
26.56712,82.84,1012.94,29.8,1769741248,4.14
26.51512,82.16,1012.94,29.89,1769741368,4.13
26.37148,81.42,1012.86,29.9,1769741428,4.14
26.21799,80.5,1012.86,29.94,1769741488,4.14
26.16414,80.06,1012.83,29.98,1769741548,4.13
26.1988,80.04,1012.85,30.02,1769741608,4.14
26.39911,80.76,1012.82,30.07,1769741668,4.13
26.47294,80.88,1012.83,30.12,1769741728,4.14
26.5285,80.82,1012.75,30.19,1769741788,4.13
26.61492,81.0,1012.8,30.24,1769741848,4.14
26.58877,80.69,1012.73,30.28,1769741908,4.13
26.55346,80.43,1012.73,30.3,1769741968,4.14
26.66714,80.6,1012.7,30.38,1769742028,4.14
26.81407,81.3,1012.72,30.38,1769742088,4.13
26.6642,80.91,1012.64,30.31,1769742148,4.13
26.6219,80.57,1012.64,30.34,1769742209,4.13
26.75677,80.98,1012.63,30.39,1769742268,4.13
26.80906,81.09,1012.62,30.42,1769742328,4.13
26.90656,81.23,1012.56,30.49,1769742388,4.14
26.87073,80.92,1012.56,30.52,1769742449,4.14
26.75646,80.24,1012.47,30.55,1769742509,4.13
26.82453,80.24,1012.46,30.62,1769742569,4.13
26.83762,80.21,1012.44,30.64,1769742629,4.14
27.14375,81.2,1012.45,30.74,1769742689,4.14
27.10488,80.83,1012.41,30.78,1769742749,4.13
27.03274,80.03,1012.38,30.88,1769742809,4.14
26.95107,79.42,1012.35,30.93,1769742869,4.14
26.84147,78.73,1012.33,30.97,1769742929,4.14
26.71778,78.07,1012.3,30.99,1769742989,4.14
26.72701,77.89,1012.29,31.04,1769743049,4.14
26.71081,77.55,1012.2,31.1,1769743109,4.13
26.73857,77.5,1012.21,31.14,1769743169,4.14
26.70786,77.36,1012.17,31.14,1769743232,4.14
26.71315,77.12,1012.14,31.2,1769743289,4.13
26.83238,77.31,1012.08,31.28,1769743349,4.14
26.9296,77.4,1012.07,31.36,1769743409,4.14
27.0409,77.51,1012.06,31.45,1769743469,4.13
27.09939,77.6,1012.04,31.49,1769743529,4.14
27.25948,77.8,1012.03,31.61,1769743590,4.14
27.23144,77.54,1012.01,31.64,1769743649,4.14
27.24729,77.48,1011.96,31.67,1769743709,4.13
27.2508,77.54,1011.98,31.66,1769743769,4.14
27.30984,78.03,1011.97,31.61,1769743829,4.13
27.32514,78.1,1011.98,31.61,1769743890,4.13
27.27537,77.74,1011.89,31.64,1769743950,4.13
27.39048,78.0,1011.92,31.7,1769744010,4.14
27.57203,78.61,1011.93,31.75,1769744070,4.14
27.68556,78.82,1011.93,31.82,1769744130,4.14
27.47745,77.69,1011.86,31.86,1769744190,4.14
27.50865,77.48,1011.88,31.94,1769744253,4.14
27.29796,76.66,1011.84,31.91,1769744310,4.13
27.37606,76.62,1011.84,32.0,1769744370,4.13
27.29948,76.58,1011.8,31.93,1769744430,4.14
27.47908,77.04,1011.81,32.01,1769744490,4.14
27.7125,77.79,1011.81,32.08,1769744550,4.13
27.80434,78.12,1011.82,32.1,1769744610,4.14
27.85406,78.17,1011.83,32.14,1769744670,4.14
27.87875,78.15,1011.83,32.17,1769744730,4.14
27.75075,77.92,1011.85,32.09,1769744790,4.13
27.60743,77.27,1011.82,32.09,1769744850,4.14
27.42057,76.3,1011.79,32.12,1769744910,4.14
27.45413,76.58,1011.77,32.09,1769744970,4.13
27.44372,76.49,1011.74,32.1,1769745030,4.14
27.4672,77.03,1011.74,32.0,1769745090,4.14
27.27347,76.55,1011.72,31.91,1769745150,4.14
27.10068,75.95,1011.69,31.87,1769745212,4.14
27.10271,75.83,1011.63,31.9,1769745270,4.13
27.14845,75.69,1011.65,31.98,1769745331,4.14
27.23618,75.48,1011.6,32.12,1769745391,4.13
27.20232,75.16,1011.61,32.16,1769745451,4.14
27.35012,75.6,1011.57,32.21,1769745511,4.14
27.45914,75.57,1011.55,32.33,1769745571,4.14
27.41783,75.09,1011.54,32.4,1769745631,4.14
27.40242,74.6,1011.54,32.5,1769745691,4.14
27.26886,73.81,1011.53,32.55,1769745751,4.14
27.32545,73.93,1011.51,32.58,1769745811,4.14
27.20397,73.24,1011.5,32.62,1769745871,4.14
27.21837,72.89,1011.44,32.72,1769745931,4.14
27.68178,74.6,1011.41,32.79,1769745991,4.14
27.56429,74.34,1011.41,32.73,1769746051,4.14
27.41508,74.11,1011.4,32.63,1769746111,4.14
27.31312,73.42,1011.4,32.69,1769746171,4.14
27.24533,72.8,1011.37,32.77,1769746232,4.14
27.32613,72.94,1011.34,32.82,1769746291,4.14
27.37929,73.25,1011.35,32.8,1769746351,4.14
27.35157,73.09,1011.31,32.81,1769746411,4.14
27.27238,73.08,1011.25,32.73,1769746471,4.14
27.39793,73.33,1011.26,32.8,1769746532,4.14
27.55885,73.65,1011.24,32.89,1769746592,4.14
27.3524,72.52,1011.23,32.95,1769746652,4.14
27.49031,72.78,1011.24,33.03,1769746712,4.13
27.34616,72.29,1011.18,33.0,1769746772,4.14
27.53873,72.7,1011.16,33.1,1769746832,4.13
27.68575,73.04,1011.16,33.17,1769746892,4.14
27.70157,72.78,1011.13,33.25,1769746952,4.14
27.76093,72.91,1011.13,33.28,1769747012,4.14
27.74017,72.74,1011.12,33.3,1769747072,4.14
27.76327,72.92,1011.07,33.28,1769747132,4.14
27.81064,73.04,1010.99,33.3,1769747192,4.14
27.8748,73.52,1011.02,33.25,1769747253,4.14
28.0773,74.31,1010.96,33.27,1769747312,4.14
28.21214,74.77,1010.92,33.3,1769747372,4.14
28.27319,74.91,1010.97,33.33,1769747432,4.14
28.12043,74.33,1010.91,33.31,1769747492,4.14
28.19692,74.62,1010.94,33.32,1769747552,4.14
28.38095,75.17,1010.91,33.38,1769747612,4.13
28.44468,75.28,1010.89,33.42,1769747672,4.14
28.38563,74.98,1010.88,33.43,1769747732,4.13
28.20395,74.15,1010.86,33.44,1769747792,4.14
28.21031,73.97,1010.81,33.49,1769747853,4.14
28.47502,74.74,1010.81,33.58,1769747913,4.14
28.19039,74.05,1010.82,33.45,1769747973,4.14
28.34367,74.13,1010.76,33.59,1769748033,4.14
28.2183,73.55,1010.73,33.6,1769748093,4.13
28.13428,73.15,1010.72,33.61,1769748153,4.14
28.19335,73.32,1010.67,33.63,1769748213,4.14
28.50904,74.47,1010.66,33.68,1769748275,4.14
28.551,74.36,1010.66,33.75,1769748333,4.14
28.72971,74.8,1010.66,33.83,1769748393,4.14
28.47102,73.85,1010.64,33.79,1769748453,4.13
28.24164,73.28,1010.63,33.69,1769748513,4.14
28.28053,73.2,1010.57,33.75,1769748573,4.13
28.32109,73.25,1010.56,33.78,1769748633,4.14
